videoId,channelId,durationSecs,errorType,videoViews,channelViews,lr,subs,removeTime
5j2ErljVx2M,UC1vTH0ByVIcIOB83FbvHP7Q,1460.0,Unavailable,5113.0,15466167.0,R,80400.0,1764.0
Ec4xjhwaFsA,UC1vTH0ByVIcIOB83FbvHP7Q,461.0,Unavailable,4694.0,15466167.0,R,80400.0,1479.0
M1dlo9kb26g,UC1vTH0ByVIcIOB83FbvHP7Q,1377.0,Unavailable,5892.0,15466167.0,R,80400.0,3523.0
5ZqbuE5uigU,UC1vTH0ByVIcIOB83FbvHP7Q,1061.0,Unavailable,8643.0,15466167.0,R,80400.0,2231.0
HuuUrtZlWO4,UC1vTH0ByVIcIOB83FbvHP7Q,401.0,Unavailable,4758.0,15466167.0,R,80400.0,1732.0
zu0nmTNSyCs,UC1vTH0ByVIcIOB83FbvHP7Q,7132.0,Unavailable,37652.0,15466167.0,R,80400.0,1733.0
40F17JCTx5E,UC1vTH0ByVIcIOB83FbvHP7Q,3060.0,Unavailable,8313.0,15466167.0,R,80400.0,138.0
ZVYz5BCIqbw,UC1vTH0ByVIcIOB83FbvHP7Q,94.0,Unavailable,7434.0,15466167.0,R,80400.0,3632.0
P-rf5ReutJY,UC1vTH0ByVIcIOB83FbvHP7Q,393.0,Unavailable,69252.0,15466167.0,R,80400.0,1800.0
kbz7Oazjz74,UC1vTH0ByVIcIOB83FbvHP7Q,1149.0,Unavailable,4481.0,15466167.0,R,80400.0,2483.0
Vu4x5GAG-Rg,UC1vTH0ByVIcIOB83FbvHP7Q,8242.0,Unavailable,5037.0,15466167.0,R,80400.0,1005.0
kRx7naNRs5w,UC1vTH0ByVIcIOB83FbvHP7Q,901.0,Unavailable,6582.0,15466167.0,R,80400.0,2797.0
8X2bv18NtBE,UC1vTH0ByVIcIOB83FbvHP7Q,150.0,Unavailable,4060.0,15466167.0,R,80400.0,3088.0
1S7N1TdEi7o,UC1vTH0ByVIcIOB83FbvHP7Q,238.0,Unavailable,4261.0,15466167.0,R,80400.0,2516.0
MwrwhlBDr98,UC1vTH0ByVIcIOB83FbvHP7Q,2558.0,Unavailable,9360.0,15466167.0,R,80400.0,3435.0
q6Tx15OniJ0,UC1vTH0ByVIcIOB83FbvHP7Q,45.0,Unavailable,5992.0,15466167.0,R,80400.0,1307.0
UIOD33BzmWo,UC1vTH0ByVIcIOB83FbvHP7Q,414.0,Unavailable,4892.0,15466167.0,R,80400.0,1909.0
BCjPwZDTbPE,UC1vTH0ByVIcIOB83FbvHP7Q,1037.0,Unavailable,3525.0,15466167.0,R,80400.0,349.0
h9L6WaDaGcc,UC1vTH0ByVIcIOB83FbvHP7Q,1171.0,Unavailable,22321.0,15466167.0,R,80400.0,1686.0
ihPx9M-jwuo,UC1vTH0ByVIcIOB83FbvHP7Q,144.0,Unavailable,4792.0,15466167.0,R,80400.0,1558.0
uzk-NUM0CSU,UC1vTH0ByVIcIOB83FbvHP7Q,2702.0,Unavailable,5930.0,15466167.0,R,80400.0,1544.0
sIoLiyglr7A,UC1vTH0ByVIcIOB83FbvHP7Q,1144.0,Unavailable,8719.0,15466167.0,R,80400.0,372.0
g35rV9AmmVw,UC1vTH0ByVIcIOB83FbvHP7Q,150.0,Unavailable,4236.0,15466167.0,R,80400.0,3771.0
UjLDBArHy1Y,UC1vTH0ByVIcIOB83FbvHP7Q,454.0,Unavailable,6321.0,15466167.0,R,80400.0,2480.0
KWWFiWJakA8,UC1vTH0ByVIcIOB83FbvHP7Q,964.0,Unavailable,7705.0,15466167.0,R,80400.0,1453.0
MsbCvCKkThc,UC1vTH0ByVIcIOB83FbvHP7Q,774.0,Unavailable,35906.0,15466167.0,R,80400.0,2418.0
C11sQeFH4VY,UC1vTH0ByVIcIOB83FbvHP7Q,376.0,Unavailable,4331.0,15466167.0,R,80400.0,1145.0
yQpElwQu7Yc,UC1vTH0ByVIcIOB83FbvHP7Q,1111.0,Unavailable,4736.0,15466167.0,R,80400.0,1017.0
P0iEegJ0OWc,UC1vTH0ByVIcIOB83FbvHP7Q,81.0,Unavailable,5159.0,15466167.0,R,80400.0,3042.0
x36aN9D3pJM,UC1vTH0ByVIcIOB83FbvHP7Q,171.0,Unavailable,4221.0,15466167.0,R,80400.0,2506.0
oX7ySLvmNUc,UC1vTH0ByVIcIOB83FbvHP7Q,848.0,Unavailable,9818.0,15466167.0,R,80400.0,3438.0
PDr2-O_KyFE,UC1vTH0ByVIcIOB83FbvHP7Q,4466.0,Unavailable,4351.0,15466167.0,R,80400.0,2276.0
2eUo3O3lGB8,UC1vTH0ByVIcIOB83FbvHP7Q,45.0,Unavailable,52376.0,15466167.0,R,80400.0,3214.0
PeFCsNACGrE,UC1vTH0ByVIcIOB83FbvHP7Q,468.0,Unavailable,6752.0,15466167.0,R,80400.0,1550.0
Y2RG8ud9A44,UC1vTH0ByVIcIOB83FbvHP7Q,84.0,Unavailable,5826.0,15466167.0,R,80400.0,2765.0
iRT27an0b8Q,UC1vTH0ByVIcIOB83FbvHP7Q,367.0,Unavailable,12442.0,15466167.0,R,80400.0,3967.0
0M5wbPHW6LY,UC1vTH0ByVIcIOB83FbvHP7Q,110.0,Unavailable,4061.0,15466167.0,R,80400.0,3813.0
ljy0xU8HrGI,UC1vTH0ByVIcIOB83FbvHP7Q,569.0,Unavailable,11917.0,15466167.0,R,80400.0,3704.0
hc9juQG0R38,UC1vTH0ByVIcIOB83FbvHP7Q,246.0,Unavailable,8049.0,15466167.0,R,80400.0,2845.0
pDwq6RR1TM4,UC1vTH0ByVIcIOB83FbvHP7Q,219.0,Unavailable,7469.0,15466167.0,R,80400.0,4010.0
Huv_xf1p4mc,UC1vTH0ByVIcIOB83FbvHP7Q,142.0,Unavailable,4962.0,15466167.0,R,80400.0,2950.0
NFPe5iApfuI,UC1vTH0ByVIcIOB83FbvHP7Q,2815.0,Unavailable,21385.0,15466167.0,R,80400.0,2275.0
s1dXksxUkAs,UC1vTH0ByVIcIOB83FbvHP7Q,2212.0,Unavailable,4429.0,15466167.0,R,80400.0,1897.0
80KsaWw4qYg,UC1vTH0ByVIcIOB83FbvHP7Q,431.0,Unavailable,6139.0,15466167.0,R,80400.0,4138.0
fdwNJwFOKd4,UC1vTH0ByVIcIOB83FbvHP7Q,841.0,Unavailable,5772.0,15466167.0,R,80400.0,143.0
8R4B5qOQvLw,UC1vTH0ByVIcIOB83FbvHP7Q,1979.0,Unavailable,4046.0,15466167.0,R,80400.0,989.0
iDvES2xZFok,UC1vTH0ByVIcIOB83FbvHP7Q,232.0,Unavailable,9019.0,15466167.0,R,80400.0,2360.0
j8fn9jobTko,UC1vTH0ByVIcIOB83FbvHP7Q,900.0,Unavailable,4241.0,15466167.0,R,80400.0,2707.0
l1WegOvV8f8,UCz7OMKe4XKTvSqvCxQKhuvw,10502.0,Unavailable,1112.0,2952378.0,R,13500.0,1184.0
vZhaTqdjxxA,UCz7OMKe4XKTvSqvCxQKhuvw,448.0,Unavailable,1355.0,2952378.0,R,13500.0,1579.0
k-Iv2UnVohE,UCz7OMKe4XKTvSqvCxQKhuvw,673.0,Unavailable,919.0,2952378.0,R,13500.0,1471.0
Olp9DpGUmWI,UCz7OMKe4XKTvSqvCxQKhuvw,577.0,Unavailable,1218.0,2952378.0,R,13500.0,1431.0
N5J0Qf2Vk3k,UCz7OMKe4XKTvSqvCxQKhuvw,1676.0,Unavailable,1281.0,2952378.0,R,13500.0,1561.0
57JUT4_TCdI,UCz7OMKe4XKTvSqvCxQKhuvw,1297.0,Unavailable,2603.0,2952378.0,R,13500.0,1461.0
07Rxyxxnobw,UCz7OMKe4XKTvSqvCxQKhuvw,11902.0,Unavailable,2583.0,2952378.0,R,13500.0,980.0
FLnSBhcb5Yw,UCz7OMKe4XKTvSqvCxQKhuvw,653.0,Unavailable,8024.0,2952378.0,R,13500.0,1656.0
bWiNnoNLiYM,UCz7OMKe4XKTvSqvCxQKhuvw,11335.0,Unavailable,1638.0,2952378.0,R,13500.0,1169.0
CPQAPscpG0M,UCz7OMKe4XKTvSqvCxQKhuvw,7856.0,Unavailable,1218.0,2952378.0,R,13500.0,1014.0
RJRytlEHirg,UCz7OMKe4XKTvSqvCxQKhuvw,331.0,Unavailable,1060.0,2952378.0,R,13500.0,1489.0
eNt_G6JNl_I,UCz7OMKe4XKTvSqvCxQKhuvw,684.0,Unavailable,810.0,2952378.0,R,13500.0,1489.0
0DJIiQcAk8U,UCz7OMKe4XKTvSqvCxQKhuvw,209.0,Unavailable,2615.0,2952378.0,R,13500.0,1612.0
gNazsWZNtv0,UCz7OMKe4XKTvSqvCxQKhuvw,224.0,Unavailable,3665.0,2952378.0,R,13500.0,1363.0
NvppxvcpC4M,UCz7OMKe4XKTvSqvCxQKhuvw,619.0,Unavailable,1036.0,2952378.0,R,13500.0,1293.0
d-MRRvRALqE,UCz7OMKe4XKTvSqvCxQKhuvw,421.0,Unavailable,1050.0,2952378.0,R,13500.0,1674.0
ZrwP8f6onzM,UCz7OMKe4XKTvSqvCxQKhuvw,581.0,Unavailable,4928.0,2952378.0,R,13500.0,1578.0
tzPzIvs9LUw,UCz7OMKe4XKTvSqvCxQKhuvw,924.0,Unavailable,2151.0,2952378.0,R,13500.0,1612.0
8QOVpWNieE0,UCz7OMKe4XKTvSqvCxQKhuvw,371.0,Unavailable,788.0,2952378.0,R,13500.0,1274.0
UZW8XBvNTcM,UCz7OMKe4XKTvSqvCxQKhuvw,836.0,Unavailable,3697.0,2952378.0,R,13500.0,1655.0
WDi9fo1uUyo,UCz7OMKe4XKTvSqvCxQKhuvw,489.0,Unavailable,723.0,2952378.0,R,13500.0,1562.0
nShFic12zwE,UCz7OMKe4XKTvSqvCxQKhuvw,390.0,Unavailable,1082.0,2952378.0,R,13500.0,1424.0
MZJ9uA4rQpg,UCz7OMKe4XKTvSqvCxQKhuvw,11467.0,Unavailable,1162.0,2952378.0,R,13500.0,1248.0
gyM57LCZPmU,UCz7OMKe4XKTvSqvCxQKhuvw,894.0,Unavailable,14978.0,2952378.0,R,13500.0,870.0
-gy34JIrqMs,UCz7OMKe4XKTvSqvCxQKhuvw,1411.0,Unavailable,1308.0,2952378.0,R,13500.0,1509.0
yjAJnGulE6U,UCz7OMKe4XKTvSqvCxQKhuvw,911.0,Unavailable,725.0,2952378.0,R,13500.0,1490.0
aGg_cwM4DC8,UCz7OMKe4XKTvSqvCxQKhuvw,836.0,Unavailable,1610.0,2952378.0,R,13500.0,1578.0
PKXGAWZKcM8,UCz7OMKe4XKTvSqvCxQKhuvw,492.0,Unavailable,9536.0,2952378.0,R,13500.0,1617.0
kh2W6YOmi24,UCz7OMKe4XKTvSqvCxQKhuvw,1517.0,Unavailable,3810.0,2952378.0,R,13500.0,1638.0
iSALn8Ud-4w,UCz7OMKe4XKTvSqvCxQKhuvw,93.0,Unavailable,787.0,2952378.0,R,13500.0,1133.0
-woN0NkJBMI,UCz7OMKe4XKTvSqvCxQKhuvw,3906.0,Unavailable,1582.0,2952378.0,R,13500.0,1559.0
nwAlQPIU2rE,UCz7OMKe4XKTvSqvCxQKhuvw,735.0,Unavailable,1256.0,2952378.0,R,13500.0,1498.0
Su3up-ABaQ0,UCz7OMKe4XKTvSqvCxQKhuvw,7243.0,Unavailable,1700.0,2952378.0,R,13500.0,339.0
NJKNAMyUbWI,UCz7OMKe4XKTvSqvCxQKhuvw,1614.0,Unavailable,1528.0,2952378.0,R,13500.0,1567.0
AB29Q1_YJHs,UCz7OMKe4XKTvSqvCxQKhuvw,555.0,Unavailable,801.0,2952378.0,R,13500.0,966.0
LtySFai6PyE,UCz7OMKe4XKTvSqvCxQKhuvw,299.0,Unavailable,2344.0,2952378.0,R,13500.0,1608.0
nQA4359qyaM,UCz7OMKe4XKTvSqvCxQKhuvw,602.0,Unavailable,796.0,2952378.0,R,13500.0,1528.0
C57dlgL2F88,UCz7OMKe4XKTvSqvCxQKhuvw,3306.0,Unavailable,2375.0,2952378.0,R,13500.0,932.0
EFV_efUNlAU,UCz7OMKe4XKTvSqvCxQKhuvw,5450.0,Unavailable,4433.0,2952378.0,R,13500.0,868.0
PBtzOBjHPHI,UCz7OMKe4XKTvSqvCxQKhuvw,6732.0,Unavailable,1498.0,2952378.0,R,13500.0,932.0
DWelnvP6x7w,UCz7OMKe4XKTvSqvCxQKhuvw,461.0,Unavailable,1076.0,2952378.0,R,13500.0,1293.0
AcuinrWBoWs,UCz7OMKe4XKTvSqvCxQKhuvw,842.0,Unavailable,1636.0,2952378.0,R,13500.0,1599.0
4zhEcY0bGos,UCz7OMKe4XKTvSqvCxQKhuvw,119.0,Unavailable,1272.0,2952378.0,R,13500.0,1255.0
zsNqw1jLkMg,UCz7OMKe4XKTvSqvCxQKhuvw,709.0,Unavailable,1129.0,2952378.0,R,13500.0,1678.0
qTmEFDfnWJE,UCz7OMKe4XKTvSqvCxQKhuvw,714.0,Unavailable,1131.0,2952378.0,R,13500.0,1536.0
5LUTW31DMYY,UCz7OMKe4XKTvSqvCxQKhuvw,286.0,Unavailable,1125.0,2952378.0,R,13500.0,1148.0
ocJC1XHuh5g,UCz7OMKe4XKTvSqvCxQKhuvw,309.0,Unavailable,1070.0,2952378.0,R,13500.0,1307.0
W6Avx8YQApQ,UCz7OMKe4XKTvSqvCxQKhuvw,939.0,Unavailable,2407.0,2952378.0,R,13500.0,1608.0
5oiST_RADSk,UCz7OMKe4XKTvSqvCxQKhuvw,488.0,Unavailable,1346.0,2952378.0,R,13500.0,1411.0
BlV_Oyq8MUo,UCz7OMKe4XKTvSqvCxQKhuvw,1237.0,Unavailable,7275.0,2952378.0,R,13500.0,1673.0
CYga4EF-OKI,UCz7OMKe4XKTvSqvCxQKhuvw,819.0,Unavailable,1290.0,2952378.0,R,13500.0,1417.0
wELYuwB40Rk,UCz7OMKe4XKTvSqvCxQKhuvw,514.0,Unavailable,1523.0,2952378.0,R,13500.0,1579.0
dZQDNwob7J4,UCz7OMKe4XKTvSqvCxQKhuvw,647.0,Unavailable,1093.0,2952378.0,R,13500.0,1396.0
N24LM42OXd8,UCz7OMKe4XKTvSqvCxQKhuvw,1148.0,Unavailable,5826.0,2952378.0,R,13500.0,986.0
8_sQzd94uhQ,UCz7OMKe4XKTvSqvCxQKhuvw,381.0,Unavailable,1340.0,2952378.0,R,13500.0,1394.0
jKhMBk-OFGY,UCz7OMKe4XKTvSqvCxQKhuvw,769.0,Unavailable,1843.0,2952378.0,R,13500.0,1394.0
xMUBhAHQaEE,UCz7OMKe4XKTvSqvCxQKhuvw,1062.0,Unavailable,1344.0,2952378.0,R,13500.0,1548.0
_KV8-WiBmOo,UCz7OMKe4XKTvSqvCxQKhuvw,11046.0,Unavailable,1503.0,2952378.0,R,13500.0,1119.0
TbcWAAD74qQ,UCz7OMKe4XKTvSqvCxQKhuvw,13131.0,Unavailable,1360.0,2952378.0,R,13500.0,1460.0
1w5_f_DLSmA,UCz7OMKe4XKTvSqvCxQKhuvw,408.0,Unavailable,2673.0,2952378.0,R,13500.0,1657.0
fhmuWQh6NVQ,UCz7OMKe4XKTvSqvCxQKhuvw,1866.0,Unavailable,2723.0,2952378.0,R,13500.0,945.0
3LGN_j-gBy4,UCz7OMKe4XKTvSqvCxQKhuvw,867.0,Unavailable,3447.0,2952378.0,R,13500.0,965.0
LzuoXA5rlic,UCz7OMKe4XKTvSqvCxQKhuvw,1108.0,Unavailable,15068.0,2952378.0,R,13500.0,1633.0
tJH9eFzCuMo,UCz7OMKe4XKTvSqvCxQKhuvw,648.0,Unavailable,2550.0,2952378.0,R,13500.0,1680.0
8humWSmbzGE,UCz7OMKe4XKTvSqvCxQKhuvw,72.0,Unavailable,774.0,2952378.0,R,13500.0,1182.0
hSdmCURJ7kI,UCz7OMKe4XKTvSqvCxQKhuvw,397.0,Unavailable,1709.0,2952378.0,R,13500.0,1606.0
_SSgPnk8XMs,UCz7OMKe4XKTvSqvCxQKhuvw,1224.0,Unavailable,1086.0,2952378.0,R,13500.0,1568.0
blYI2j6ofyA,UCz7OMKe4XKTvSqvCxQKhuvw,849.0,Unavailable,1334.0,2952378.0,R,13500.0,1528.0
2n3o3HoinEM,UCz7OMKe4XKTvSqvCxQKhuvw,339.0,Unavailable,15671.0,2952378.0,R,13500.0,1445.0
S6P1-caDi4Y,UCz7OMKe4XKTvSqvCxQKhuvw,2690.0,Unavailable,2752.0,2952378.0,R,13500.0,1584.0
RqJ0k12mcMs,UCz7OMKe4XKTvSqvCxQKhuvw,1605.0,Unavailable,1956.0,2952378.0,R,13500.0,1565.0
noAkDcyylNs,UCz7OMKe4XKTvSqvCxQKhuvw,381.0,Unavailable,2047.0,2952378.0,R,13500.0,1635.0
eKBwOqAs4IA,UCz7OMKe4XKTvSqvCxQKhuvw,775.0,Unavailable,821.0,2952378.0,R,13500.0,1542.0
JReU87fCCE8,UCz7OMKe4XKTvSqvCxQKhuvw,757.0,Unavailable,2610.0,2952378.0,R,13500.0,1501.0
yi0G8NSzNqY,UCz7OMKe4XKTvSqvCxQKhuvw,365.0,Unavailable,767.0,2952378.0,R,13500.0,1463.0
-xtpkLXhwuY,UCz7OMKe4XKTvSqvCxQKhuvw,3141.0,Unavailable,1676.0,2952378.0,R,13500.0,1641.0
NRplCETFv6c,UCz7OMKe4XKTvSqvCxQKhuvw,2856.0,Unavailable,1729.0,2952378.0,R,13500.0,1557.0
sS8fnJnlGd4,UCz7OMKe4XKTvSqvCxQKhuvw,994.0,Unavailable,1117.0,2952378.0,R,13500.0,981.0
ngECSX9KLxI,UCz7OMKe4XKTvSqvCxQKhuvw,307.0,Unavailable,1946.0,2952378.0,R,13500.0,1070.0
zOazjBdDyds,UCz7OMKe4XKTvSqvCxQKhuvw,1502.0,Unavailable,13065.0,2952378.0,R,13500.0,1652.0
hcpQ6qS0E44,UCz7OMKe4XKTvSqvCxQKhuvw,1656.0,Unavailable,8059.0,2952378.0,R,13500.0,1653.0
kpidk7k5Wf4,UCz7OMKe4XKTvSqvCxQKhuvw,653.0,Unavailable,3167.0,2952378.0,R,13500.0,1662.0
nI0J1P5YwJQ,UCz7OMKe4XKTvSqvCxQKhuvw,186.0,Unavailable,1498.0,2952378.0,R,13500.0,1371.0
L2c3jpEOQmc,UCz7OMKe4XKTvSqvCxQKhuvw,2212.0,Unavailable,4220.0,2952378.0,R,13500.0,846.0
FpU1QxAOKm0,UCz7OMKe4XKTvSqvCxQKhuvw,5785.0,Unavailable,1776.0,2952378.0,R,13500.0,989.0
UhdyeojiTJo,UCz7OMKe4XKTvSqvCxQKhuvw,1072.0,Unavailable,821.0,2952378.0,R,13500.0,1457.0
kTPSHz8Ihs8,UCz7OMKe4XKTvSqvCxQKhuvw,809.0,Unavailable,1983.0,2952378.0,R,13500.0,1573.0
wiTE54JEB2w,UCz7OMKe4XKTvSqvCxQKhuvw,2204.0,Unavailable,1683.0,2952378.0,R,13500.0,1410.0
WC9CMjM_5-o,UCz7OMKe4XKTvSqvCxQKhuvw,603.0,Unavailable,880.0,2952378.0,R,13500.0,1475.0
MjOTDpQ9LWI,UCz7OMKe4XKTvSqvCxQKhuvw,983.0,Unavailable,1808.0,2952378.0,R,13500.0,1583.0
gz6uue-bny4,UCz7OMKe4XKTvSqvCxQKhuvw,1354.0,Unavailable,1960.0,2952378.0,R,13500.0,1648.0
numlXu4jsJU,UCz7OMKe4XKTvSqvCxQKhuvw,966.0,Unavailable,1040.0,2952378.0,R,13500.0,1584.0
eV8UUFN9ql8,UCz7OMKe4XKTvSqvCxQKhuvw,1239.0,Unavailable,1315.0,2952378.0,R,13500.0,1680.0
2xnUk866Sa8,UCz7OMKe4XKTvSqvCxQKhuvw,597.0,Unavailable,1779.0,2952378.0,R,13500.0,1390.0
IKNzNVtqJ5Q,UCz7OMKe4XKTvSqvCxQKhuvw,699.0,Unavailable,10597.0,2952378.0,R,13500.0,1515.0
Y-XG1lWuCoU,UCz7OMKe4XKTvSqvCxQKhuvw,975.0,Unavailable,1134.0,2952378.0,R,13500.0,1570.0
fnuKc86BnJc,UCz7OMKe4XKTvSqvCxQKhuvw,293.0,Unavailable,39443.0,2952378.0,R,13500.0,1314.0
N_Qy139rC6Q,UCz7OMKe4XKTvSqvCxQKhuvw,1200.0,Unavailable,1550.0,2952378.0,R,13500.0,1579.0
J4nSassQixQ,UCz7OMKe4XKTvSqvCxQKhuvw,1573.0,Unavailable,10018.0,2952378.0,R,13500.0,870.0
lQZVrLFCN2w,UCz7OMKe4XKTvSqvCxQKhuvw,353.0,Unavailable,825.0,2952378.0,R,13500.0,1416.0
hSSPbcIXxUQ,UCz7OMKe4XKTvSqvCxQKhuvw,6852.0,Unavailable,2428.0,2952378.0,R,13500.0,979.0
h-__m8zVV-o,UCz7OMKe4XKTvSqvCxQKhuvw,953.0,Unavailable,1196.0,2952378.0,R,13500.0,987.0
WW4dX3Ha9eg,UCz7OMKe4XKTvSqvCxQKhuvw,360.0,Unavailable,1660.0,2952378.0,R,13500.0,1050.0
xTfqqjOVdyk,UCz7OMKe4XKTvSqvCxQKhuvw,689.0,Unavailable,1454.0,2952378.0,R,13500.0,1595.0
v7Hd80LY5eo,UCz7OMKe4XKTvSqvCxQKhuvw,10635.0,Unavailable,2746.0,2952378.0,R,13500.0,1099.0
ebl7XxgqP_E,UCvQ2kejN6UkrEVhE5oiYwBw,58.0,Copyright claim,785.0,176964809.0,R,138000.0,2828.0
RYFch_vCZZI,UCvQ2kejN6UkrEVhE5oiYwBw,31.0,Copyright claim,171.0,176964809.0,R,138000.0,1765.0
uTJvJftcXnQ,UCvQ2kejN6UkrEVhE5oiYwBw,102.0,Copyright claim,461.0,176964809.0,R,138000.0,1896.0
3SF7FdQkIY8,UCvQ2kejN6UkrEVhE5oiYwBw,143.0,Copyright claim,329.0,176964809.0,R,138000.0,1839.0
QlEm9lkfuc4,UCvQ2kejN6UkrEVhE5oiYwBw,256.0,Copyright claim,980.0,176964809.0,R,138000.0,1946.0
hqVm1is_cTo,UCvQ2kejN6UkrEVhE5oiYwBw,56.0,Copyright claim,65.0,176964809.0,R,138000.0,2056.0
rm28amMtmU0,UCvQ2kejN6UkrEVhE5oiYwBw,48.0,Copyright claim,8959.0,176964809.0,R,138000.0,1882.0
ePodFA22Md4,UCvQ2kejN6UkrEVhE5oiYwBw,30.0,Copyright claim,87.0,176964809.0,R,138000.0,2066.0
-Rweak_tJLI,UCvQ2kejN6UkrEVhE5oiYwBw,40.0,Copyright claim,224.0,176964809.0,R,138000.0,2105.0
7FVEAlF3yak,UCvQ2kejN6UkrEVhE5oiYwBw,87.0,Copyright claim,773.0,176964809.0,R,138000.0,2370.0
aOameHlG_gE,UCvQ2kejN6UkrEVhE5oiYwBw,58.0,Copyright claim,156.0,176964809.0,R,138000.0,1833.0
LDw4icgNllw,UCvQ2kejN6UkrEVhE5oiYwBw,62.0,Copyright claim,3789.0,176964809.0,R,138000.0,2841.0
vPMlV0BAX7g,UCvQ2kejN6UkrEVhE5oiYwBw,36.0,Copyright claim,832.0,176964809.0,R,138000.0,2068.0
XQh-IYPHFM4,UCvQ2kejN6UkrEVhE5oiYwBw,63.0,Copyright claim,99.0,176964809.0,R,138000.0,1988.0
m62Wr-8Ctr4,UCvQ2kejN6UkrEVhE5oiYwBw,43.0,Copyright claim,145.0,176964809.0,R,138000.0,1782.0
et40Eve3Ywg,UCvQ2kejN6UkrEVhE5oiYwBw,105.0,Copyright claim,1047.0,176964809.0,R,138000.0,1992.0
Vy7tKzXRK7o,UCvQ2kejN6UkrEVhE5oiYwBw,153.0,Copyright claim,3135.0,176964809.0,R,138000.0,2365.0
1VhGZwqd4vw,UCvQ2kejN6UkrEVhE5oiYwBw,117.0,Copyright claim,131.0,176964809.0,R,138000.0,1988.0
A3o4ONNW7D8,UCvQ2kejN6UkrEVhE5oiYwBw,21.0,Copyright claim,1428.0,176964809.0,R,138000.0,2804.0
1E1QQr_VpWU,UCvQ2kejN6UkrEVhE5oiYwBw,123.0,Copyright claim,546.0,176964809.0,R,138000.0,1955.0
4QN_D8HwdLw,UCvQ2kejN6UkrEVhE5oiYwBw,25.0,Copyright claim,171.0,176964809.0,R,138000.0,1770.0
F-fQJ1uT-88,UCvQ2kejN6UkrEVhE5oiYwBw,38.0,Copyright claim,70.0,176964809.0,R,138000.0,1757.0
953mN7czmoo,UCvQ2kejN6UkrEVhE5oiYwBw,65.0,Copyright claim,57.0,176964809.0,R,138000.0,1992.0
TT23hn3Gb0Y,UCvQ2kejN6UkrEVhE5oiYwBw,58.0,Copyright claim,83.0,176964809.0,R,138000.0,2054.0
JQRVy4jn0cw,UCvQ2kejN6UkrEVhE5oiYwBw,121.0,Copyright claim,12667.0,176964809.0,R,138000.0,1721.0
ajLwoZ2LKas,UCvQ2kejN6UkrEVhE5oiYwBw,53.0,Copyright claim,943.0,176964809.0,R,138000.0,2050.0
Z5JSgno2QYY,UCvQ2kejN6UkrEVhE5oiYwBw,30.0,Copyright claim,160.0,176964809.0,R,138000.0,1797.0
ZDzBguITRCQ,UCvQ2kejN6UkrEVhE5oiYwBw,177.0,Copyright claim,72.0,176964809.0,R,138000.0,2003.0
BRrrA3MfLD4,UCvQ2kejN6UkrEVhE5oiYwBw,90.0,Copyright claim,145.0,176964809.0,R,138000.0,1980.0
NNONAZhWwMM,UCvQ2kejN6UkrEVhE5oiYwBw,55.0,Copyright claim,1608.0,176964809.0,R,138000.0,3099.0
y_78EWAx5tw,UCvQ2kejN6UkrEVhE5oiYwBw,67.0,Copyright claim,463.0,176964809.0,R,138000.0,2125.0
8xjC7wfX13E,UCvQ2kejN6UkrEVhE5oiYwBw,53.0,Copyright claim,276.0,176964809.0,R,138000.0,2093.0
Q4oHfjFlUKc,UCvQ2kejN6UkrEVhE5oiYwBw,62.0,Copyright claim,265.0,176964809.0,R,138000.0,1967.0
2ut5pPX_mYM,UCvQ2kejN6UkrEVhE5oiYwBw,108.0,Copyright claim,43.0,176964809.0,R,138000.0,1985.0
5DBeG36PpOY,UCvQ2kejN6UkrEVhE5oiYwBw,115.0,Copyright claim,10414.0,176964809.0,R,138000.0,1964.0
88nxt9-pIhQ,UCvQ2kejN6UkrEVhE5oiYwBw,37.0,Copyright claim,170.0,176964809.0,R,138000.0,1805.0
uGrPgkkIN68,UCvQ2kejN6UkrEVhE5oiYwBw,90.0,Copyright claim,19531.0,176964809.0,R,138000.0,1737.0
89lxgjmqCLg,UCvQ2kejN6UkrEVhE5oiYwBw,187.0,Copyright claim,186.0,176964809.0,R,138000.0,1847.0
RlBjG5oIcVE,UCvQ2kejN6UkrEVhE5oiYwBw,108.0,Copyright claim,177.0,176964809.0,R,138000.0,1988.0
zbz2r5IuICA,UCvQ2kejN6UkrEVhE5oiYwBw,46.0,Copyright claim,108.0,176964809.0,R,138000.0,1855.0
e2LL0_Vbong,UCvQ2kejN6UkrEVhE5oiYwBw,52.0,Copyright claim,233.0,176964809.0,R,138000.0,2344.0
6CyIKnAwVfs,UCvQ2kejN6UkrEVhE5oiYwBw,57.0,Copyright claim,692.0,176964809.0,R,138000.0,1825.0
Qt9Hq621-48,UCvQ2kejN6UkrEVhE5oiYwBw,504.0,Copyright claim,7720.0,176964809.0,R,138000.0,2001.0
rqvcT3qDgec,UCvQ2kejN6UkrEVhE5oiYwBw,121.0,Copyright claim,158.0,176964809.0,R,138000.0,1776.0
tbfEeYziQVs,UCvQ2kejN6UkrEVhE5oiYwBw,61.0,Copyright claim,83.0,176964809.0,R,138000.0,2003.0
Fzhf93Rkfe8,UCvQ2kejN6UkrEVhE5oiYwBw,55.0,Copyright claim,69.0,176964809.0,R,138000.0,1831.0
5euPnwv6id4,UCvQ2kejN6UkrEVhE5oiYwBw,83.0,Copyright claim,274.0,176964809.0,R,138000.0,1986.0
